Instrument Code 1,Customer_No,고객이름,장비명,시리얼넘버,지역,시/도,주소,고객설치일,워런티종료일,옵타입종료일,사용년,옵션
9208,994499,김완수안과의원,IOLMaster 700,1215529,부산,수영구,"수영로 690-5, 6층 (광안동)",8/28/2019,8/28/2020,5/31/2025,5.8,None
9603,1192094,태안과,CLARUS 500,CL500-51412,경기,안양시,"평촌대로223번길 64, 305호(호계동, 제일상가)",8/28/2019,8/28/2020,5/24/2027,5.8,None
9315,876819,보라안과병원,VISUCAM 224  (2119-2,1211537,광주,서구,상무자유로 170(치평동),8/26/2019,8/26/2020,,5.8,None
9603,1983792,압구정안과의원,CLARUS 500,CL500-51503,서울,서초구,"강남대로 597, 4층 (잠원동 진미선빌딩)",8/26/2019,8/26/2020,,5.8,None
6030,,,OPMI PICO,6627509856,,,,8/22/2019,8/22/2020,,5.8,None
9707,1871768,바른서울안과의,Slit Lamp SL 220,9707200253,경기,성남시,"느티로 27, 2층 206호 (정자동)",8/22/2019,8/22/2020,,5.8,None
6217,529741,건양대학교병원,OPMI Lumera 700,6634146735,대전,서구,관저동로 158(관저동),8/20/2019,8/20/2020,8/20/2022,5.8,None
9603,2008543,온누리안과병원,CLARUS 500,CL500-51514,전북,전주시,백제대로 325(중화산동2가),8/20/2019,8/20/2020,9/30/2025,5.8,None
9316,1856529,밝은신안과의원,VISUCAM 524 (2133-71,1212772,충남,아산시,온천대로 1492(온천동 2층 지하1층),8/19/2019,8/19/2020,,5.8,None
8523,1992192,울산밝은안과,Matrix 800,50000004081,울산,남구,"삼산로 274, 롯데호텔 옆 건물 W센터 6층",8/18/2019,8/18/2020,,5.8,None
6223,528898,서울특별시 서울의료원,KINEVO 900,6640122285,서울,중랑구,신내로 156(신내동),8/15/2019,8/15/2020,8/15/2022,5.8,None
8111,1992625,삼성밝은안과,ATLAS 9000,9000-4068,경기,남양주시,"다산순환로 350, 604-607호(다산동, KB골든타워)",8/13/2019,8/13/2020,,5.8,None
8525,528460,대구카톨릭대학교의료원,HFA3  840,840-18044,대구,남구,두류공원로17길 33(대명동),8/13/2019,8/13/2020,8/13/2022,5.8,None
9208,823326,아이리움안과의원,IOLMaster 700,1215541,서울,강남구,"강남대로 388, 701호(역삼동)",8/13/2019,8/13/2020,,5.8,None
9603,1003151,분당연세독수리안과의원,CLARUS 500,CL500-51134,경기,성남시,서현로210번길 20(서현동 코코프라자3층),8/13/2019,8/13/2020,7/27/2027,5.8,None
8708,1856529,밝은신안과의원,Cirrus 5000,5000-21106,충남,아산시,온천대로 1492(온천동 2층 지하1층),8/12/2019,8/12/2020,,5.8,Angio
9316,822903,메트로안과,VISUCAM 524 (2133-71,1211395,대구,수성구,"달구벌대로 2360, 7~10층",8/12/2019,8/12/2020,9/30/2025,5.8,None
8709,1983704,압구정김정목안과의원,Cirrus 500,500-34397,서울,강남구,"압구정로 152, 3층 (신사동)",8/8/2019,8/8/2020,,5.8,None
6206,1993517,연세오케이병원,OPMI VARIO,6629323239,경기,의정부시,경의로 107(의정부동),8/7/2019,9/8/2020,,5.8,None
8708,834556,센트럴 서울안과의원,Cirrus 5000,5000-21107,서울,용산구,"이촌로 224,2층 201,202,203,204,205호(이촌동,한강쇼핑센터)",8/7/2019,8/7/2020,2/9/2027,5.8,Angio
8524,1990790,케이플러스 청담의원,HFA3  830,830-16368,서울,강남구,"도산대로 333, 2층, 3층, 13층(신사동, K+타워)",8/6/2019,8/6/2020,,5.8,None
8526,528675,한양대학교구리병원,HFA3  850,850-15640,경기,구리시,경춘로 153(교문동),8/6/2019,8/6/2020,8/6/2022,5.8,None
8524,863509,성모안과의원,HFA3  830,830-16371,서울,도봉구,"쌍문동 88-106, 2층",8/5/2019,8/5/2020,,5.8,None
9208,934432,서울안과의원,IOLMaster 700,1215552,전남,구례군,구례읍 로터리길 11(봉동리),8/5/2019,8/5/2020,2/28/2026,5.8,None
6030,528457,가톨릭대학교 은평성모병원,OPMI PICO,6627510150,서울,은평구,"통일로 1021(진관동, 가톨릭대학교은평성모병원)",8/4/2019,8/4/2020,,5.8,None
8708,878635,군산한빛안과의원,Cirrus 5000,5000-7216,전북,군산시,월명로 277(수송동 2층),7/31/2019,7/31/2020,8/5/2021,5.8,Angio
6030,917234,서울대학교치의학대학원,OPMI PICO,6030128653,서울,종로구,대학로 101(연건동 서울대학교치의학대학원),7/29/2019,8/30/2020,,5.8,None
6033,1987226,포도나무치과의원,EXTARO 300 Dental,6033200774,경북,포항시,흥해읍 흥해로 74,7/29/2019,7/29/2020,,5.8,None
9707,528979,부산광역시 의료원,Slit Lamp SL 220,9707200357,부산,연제구,월드컵대로 359(거제동),7/29/2019,7/29/2020,7/29/2022,5.8,None
8525,528979,부산광역시 의료원,HFA3  840,840-17973,부산,연제구,월드컵대로 359(거제동),7/28/2019,7/28/2020,7/28/2022,5.8,None
8711,541036,한길의료재단 한길안과병원,PLEX Elite 9000,PE9000-0187,인천,부평구,부평동 543-36,7/24/2019,7/24/2020,,5.7,None
6206,876243,수원나누리병원,OPMI VARIO,6629323248,경기,수원시,중부대로 295,7/23/2019,7/23/2020,,5.8,None
6216,2014515,강남조은눈안과,OPMI Lumera i,6633126531,서울,강남구,"테헤란로 107, 7층 9층 (역삼동 비전타워)",7/23/2019,7/23/2020,,5.8,None
6217,1867920,더밝은안과의원,OPMI Lumera 700,6634146599,전남,순천시,"이수로 321, 4층, 5층 (조례동)",7/23/2019,7/23/2020,7/23/2021,5.8,None
9208,2014515,강남조은눈안과,IOLMaster 700,1215516,서울,강남구,"테헤란로 107, 7층 9층 (역삼동 비전타워)",7/23/2019,7/23/2020,,5.8,None
6217,956291,밝은안과21병원,OPMI Lumera 700,6634146700,광주,서구,"무진대로 950(농성동, 8,9,10층)",7/22/2019,7/22/2020,4/9/2028,5.9,None
8708,959851,백록안과의원,Cirrus 5000,5000-21059,부산,부산진구,"새싹로 19, 7, 8층 (부전동)",7/22/2019,7/22/2020,,5.9,Angio
9208,912632,신세계안과의원,IOLMaster 700,1213071,광주,서구,죽봉대로 92(광천동),7/22/2019,7/22/2020,12/31/2025,5.9,None
9603,912632,신세계안과의원,CLARUS 500,CL500-51472,광주,서구,죽봉대로 92(광천동),7/22/2019,7/22/2020,12/31/2025,5.9,None
6222,1000646,의료법인혜원의료재단,OPMI Pentero 800,6641720845,경기,부천시,호현로489번길 28(소사본동),7/18/2019,7/18/2020,7/18/2022,5.9,None
9208,876819,보라안과병원,IOLMaster 700,1213699,광주,서구,상무자유로 170(치평동),7/18/2019,7/18/2020,,5.9,None
6217,822903,메트로안과,OPMI Lumera 700,6634146672,대구,수성구,"달구벌대로 2360, 7~10층",7/17/2019,7/17/2020,9/30/2025,5.9,None
6223,529142,한국보훈복지의료공단부산보훈병원,KINEVO 900,6640122264,부산,사상구,백양대로 420(주례동),7/17/2019,7/17/2020,7/17/2022,5.9,None
9140,544921,대전보훈병원,VISULAS 532s NH,1213500,대전,대덕구,대청로82번길 147,7/11/2019,7/11/2020,7/11/2022,5.8,None
9208,529061,연세대학교 의과대학 강남세브란스병원,IOLMaster 700,1213714,서울,강남구,언주로 211(도곡동),7/11/2019,7/11/2020,7/11/2022,5.9,None
8709,943111,드림안과의원,Cirrus 500,500-34296,대전,서구,관저로 157(관저동),7/10/2019,7/10/2020,,5.9,None
8711,981252,제안과의원,PLEX Elite 9000,PE9000-0189,부산,수영구,"수영로 671, 4층 (광안동)",7/10/2019,7/10/2020,7/10/2022,5.9,None
9316,956360,파티마안과의원,VISUCAM 524 (2133-71,1211357,경남,창원시,"원이대로 320, 401 호 (대원동)",7/10/2019,7/10/2020,,5.7,None
6033,,,EXTARO 300 Dental,6033200808,,,,7/9/2019,7/9/2020,,5.9,None
8527,796345,(학) 성균관대학삼성창원병원,HFA3  860,860-17339,경남,창원시,팔용로 158(합성동),7/9/2019,7/9/2020,7/9/2022,5.9,None
8709,906825,강안과의원,Cirrus 500,500-34303,전남,여수시,쌍봉로 36(학동 2층),7/9/2019,7/9/2020,,5.9,None
6223,528643,(의)한라의료재단,KINEVO 900,6640122267,제주,제주시,도령로 65(연동),7/8/2019,8/9/2020,7/8/2022,5.9,None
6030,,,OPMI PICO,6627510306,,,,7/7/2019,7/7/2020,,5.9,None
9503,552889,비앤빛안과,VisuMax,1212678,서울,서초구,"서초대로 411, 지하2층 (서초동 GT TOWER)",7/5/2019,7/5/2020,9/30/2025,5.9,None
8709,529103,(의) 성애의료재단,Cirrus 500,500-34161,서울,영등포구,여의대방로53길 22(신길동),7/4/2019,7/4/2020,,5.9,None
6217,528488,조선대학교병원,OPMI Lumera 700,6634146651,광주,동구,"필문대로 365(학동, 조선대학교병원)",7/3/2019,7/3/2020,7/3/2022,5.9,None
9707,2029746,에스앤유안과의원,Slit Lamp SL 220,9707200358,서울,강남구,"강남대로 624, 지상3층전부 도산대로1길13 지상3층전부 (신사동 ICT TOWER)",7/3/2019,7/3/2020,9/30/2025,5.9,None
6030,,,OPMI PICO,6627510323,,,,7/2/2019,7/2/2020,,5.9,None
6206,1977808,새건병원,OPMI VARIO,6629323149,인천,미추홀구,경인로 430(주안동),7/2/2019,6/30/2020,,5.9,None
9603,994499,김완수안과의원,CLARUS 500,CL500-51400,부산,수영구,"수영로 690-5, 6층 (광안동)",7/2/2019,7/2/2020,5/31/2025,5.9,None
8525,1983792,압구정안과의원,HFA3  840,840-17830,서울,서초구,"강남대로 597, 4층 (잠원동 진미선빌딩)",7/1/2019,7/1/2020,,5.9,None
9137,1983792,압구정안과의원,Visulas YAG III,1211580,서울,서초구,"강남대로 597, 4층 (잠원동 진미선빌딩)",7/1/2019,7/1/2020,,5.9,None
9140,1983792,압구정안과의원,VISULAS 532s NH,1212930,서울,서초구,"강남대로 597, 4층 (잠원동 진미선빌딩)",7/1/2019,7/1/2020,,5.9,None
9208,,,IOLMaster 700,1186067,,,,7/1/2019,7/1/2020,,5.9,None
6215,608656,경상북도포항의료원,OPMI Lumera / OPMI L,6629185207,경북,포항시,용흥로 36(용흥동),6/30/2019,6/30/2020,6/30/2022,5.9,None
9208,777301,고운눈안과,IOLMaster 700,1213621,대전,동구,은어송로 73(가오동),6/27/2019,6/27/2020,,5.9,None
6030,108544,주식회사 현대케피코,OPMI PICO,6030129028,경기,군포시,고산로 102(당정동),6/26/2019,7/27/2020,,5.9,None
6030,108544,주식회사 현대케피코,OPMI PICO,6030129039,경기,군포시,고산로 102(당정동),6/26/2019,7/27/2020,,5.9,None
6217,541036,한길의료재단 한길안과병원,OPMI Lumera 700,6634146586,인천,부평구,부평동 543-36,6/26/2019,6/26/2020,,5.9,None
8708,955500,정근안과병원,Cirrus 5000,5000-20550,부산,부산진구,"가야대로 767, 4층 (부전동)",6/26/2019,6/26/2020,,5.9,Angio
6215,632158,성모안과,OPMI Lumera / OPMI L,6629185202,충남,보령시,대천동 433-9,6/25/2019,6/25/2020,1/31/2026,5.9,None
6216,1983792,압구정안과의원,OPMI Lumera i,6633126561,서울,서초구,"강남대로 597, 4층 (잠원동 진미선빌딩)",6/25/2019,6/25/2020,,5.9,None
8524,567786,푸른안과의원,HFA3  830,830-16345,광주,동구,남동 62,6/25/2019,6/25/2020,,5.9,None
8709,608471,우리안과,Cirrus 500,500-34299,경기,고양시,"성사동 697-14, 영프라자빌딩403",6/25/2019,6/25/2020,,5.9,None
9206,700633,조안과의원,IOLMaster 500,1147551,전남,고흥군,"고흥읍 서문리 219-6, 2층",6/25/2019,6/25/2020,,5.9,None
6033,1986213,동탄미소치과의원,EXTARO 300 Dental,6033200783,경기,화성시,동탄대로시범길 142,6/24/2019,7/25/2020,,5.9,None
6223,596994,제주대학교병원,KINEVO 900,6640122243,제주,제주시,아란13길 15(아라일동),6/24/2019,6/24/2020,6/24/2022,5.9,None
7210,529226,공안과병원,Rescan 700,6634540369,서울,강동구,풍성로37길 45(성내동),6/23/2019,6/19/2020,,5.9,None
9503,852198,센텀소중한눈안과의원,VisuMax,1200048,부산,해운대구,"센텀남대로 50, 1402호(우동, 센텀임페리얼타워)",6/23/2019,6/23/2020,6/30/2025,5.9,None
8711,528716,국민건강보험공단일산병원,PLEX Elite 9000,PE9000-0184,경기,고양시,"일산로 100(1241번지외 1필지 4층, 5층) (백석동, 일산병원)",6/20/2019,6/20/2020,6/20/2022,5.8,None
8527,529226,공안과병원,HFA3  860,860-17160,서울,강동구,풍성로37길 45(성내동),6/19/2019,6/19/2020,,2.4,None
9208,529226,공안과병원,IOLMaster 700,1212389,서울,강동구,풍성로37길 45(성내동),6/19/2019,6/19/2020,,5.9,None
9208,637744,대구연세안과의원,IOLMaster 700,1212294,대구,수성구,"수성로 206, 4,5층",6/19/2019,6/19/2020,,5.9,None
6030,528987,서울적십자병원,OPMI PICO,6627510120,서울,종로구,새문안로 9(평동),6/18/2019,6/18/2020,,5.9,None
6033,1982882,김앤장치과의원,EXTARO 300 Dental,6033200888,충남,천안시,월봉로 94,6/18/2019,6/18/2020,,5.9,None
9206,1004354,구월김안과,IOLMaster 500,1212420,인천,남동구,구월동 1264-11,6/18/2019,6/18/2020,,5.9,None
9603,1116324,아이본안과의원,CLARUS 500,CL500-51434,충남,아산시,"배방읍 고속철대로 147, 503(우성메디피아)",6/18/2019,6/18/2020,6/18/2022,5.9,None
6216,627369,윤안과의원,OPMI Lumera i,6633126554,충남,태안군,태안읍 동백로 289(삼영빌딩2층),6/16/2019,6/16/2020,,6,None
6033,528984,부산대학교병원,EXTARO 300 Dental,6033200853,부산,서구,"구덕로 179(아미동1가,부산대학교병원)",6/11/2019,6/11/2020,,6,None
6222,529797,단국대학교의과대학부속병원,OPMI Pentero 800,6641720792,충남,천안시,망향로 201(안서동),6/11/2019,6/3/2020,6/16/2022,6,None
8524,1118592,YS김안과,HFA3  830,830-16191,강원,춘천시,"후석로 22, 영원빌딩5층 (석사동)",6/11/2019,6/11/2020,,6,None
9603,1964749,밝은눈안과의원,CLARUS 500,CL500-51428,서울,송파구,"올림픽로 300, 11층 (신천동 롯데월드타워)",6/11/2019,6/11/2020,12/31/2026,6,None
6217,551726,연수김안과의원,OPMI Lumera 700,6634146568,인천,연수구,"컨벤시아대로 165, 3층 5층 (송도동 동북아무역센터)",6/10/2019,6/10/2020,6/30/2026,6,None
8521,800113,서울안과의원,FDT 710,710-3052376,경기,안양시,흥안대로 378(평촌동),6/10/2019,6/10/2020,,6,None
8708,1983792,압구정안과의원,Cirrus 5000,5000-19540,서울,서초구,"강남대로 597, 4층 (잠원동 진미선빌딩)",6/10/2019,6/10/2020,,5.9,None
9206,1983792,압구정안과의원,IOLMaster 500,1212404,서울,서초구,"강남대로 597, 4층 (잠원동 진미선빌딩)",6/10/2019,6/10/2020,,5.9,None
9208,1983792,압구정안과의원,IOLMaster 700,1213057,서울,서초구,"강남대로 597, 4층 (잠원동 진미선빌딩)",6/10/2019,6/10/2020,,5.9,None
9208,788642,하이뷰안과의원,IOLMaster 700,1212286,부산,부산진구,가야대로 767-1(부전동 원광메디칼센타2 3층),6/10/2019,6/10/2020,,6,None
9208,955004,삼성안과의원,IOLMaster 700,1212969,서울,송파구,"올림픽로 114, 7층 (잠실동 서경빌딩)",6/10/2019,6/10/2020,,6,None
8525,541036,한길의료재단 한길안과병원,HFA3  840,840-17729,인천,부평구,부평동 543-36,6/9/2019,6/9/2020,,6,None
8523,541036,한길의료재단 한길안과병원,Matrix 800,50000003950,인천,부평구,부평동 543-36,6/6/2019,7/9/2020,,6,None
6217,1108778,수원이안과,OPMI Lumera 700,6634146553,경기,수원시,정조로 806(팔달로1가),6/4/2019,6/4/2020,,6,None
9208,1102137,눈애안과의원,IOLMaster 700,1212382,인천,부평구,"마장로 338, 5층(산곡동)",6/4/2019,4/6/2020,,6,None
9208,1976893,문산제일안과의원,IOLMaster 700,1212992,경기,파주시,"문산읍 문향로 52-1, 5층 501호(우리들빌딩)",6/4/2019,6/4/2020,,6,None
6030,,,OPMI PICO,6627510108,,,,6/2/2019,6/2/2020,,6,None
8527,529225,공안과의원,HFA3  860,860-17126,서울,종로구,"종로 19, 르메이에르종로타운 311호",6/2/2019,6/2/2020,,6,None
8708,529225,공안과의원,Cirrus 5000,5000-20563,서울,종로구,"종로 19, 르메이에르종로타운 311호",6/2/2019,6/2/2020,,6,Angio
9137,528455,(학) 가톨릭학원의정부성모병원,Visulas YAG III,1210089,경기,의정부시,천보로 271(금오동),5/30/2019,5/30/2020,5/30/2022,6,None
6217,528573,동국대학교의료원(경주),OPMI Lumera 700,6634146571,경북,경주시,동대로 87(석장동),5/29/2019,5/29/2020,5/29/2021,5.9,None
8523,868637,아이시티안과의원,Matrix 800,50000003963,부산,부산진구,중앙대로 686(부전동 h&m6층),5/29/2019,5/29/2020,,6,None
8524,1979810,연세진안과,HFA3  830,830-16194,경기,부천시,"원종동 280-11, 3",5/27/2019,5/27/2020,,6,None
8524,689211,서울안과의원,HFA3  830,830-16092,서울,서대문구,"홍제동 301-2,3,5, 3층",5/27/2019,5/27/2020,2/28/2023,6,None
8524,689211,서울안과의원,HFA3  830,830-16105,서울,서대문구,"홍제동 301-2,3,5, 3층",5/27/2019,5/27/2020,2/28/2023,6,None
8711,529797,단국대학교의과대학부속병원,PLEX Elite 9000,PE9000-0181,충남,천안시,망향로 201(안서동),5/27/2019,5/27/2020,5/27/2022,5.9,None
6206,1981281,비에스종합병원,OPMI VARIO,6629323146,인천,강화군,강화읍 충렬사로 31,5/26/2019,5/26/2020,,6,None
8524,594314,천안서울안과의원,HFA3  830,830-16120,충남,천안시,"불당25로 176, 6층 610호 (불당동 율곡스퀘어)",5/21/2019,5/21/2020,,6,None
8524,921422,미래안과,HFA3  830,830-16220,경기,광명시,금하로 458(소하동) 웅산아트306호,5/21/2019,5/21/2020,,6,None
8709,594314,천안서울안과의원,Cirrus 500,500-34174,충남,천안시,"불당25로 176, 6층 610호 (불당동 율곡스퀘어)",5/21/2019,5/21/2020,,6,None
9017,594314,천안서울안과의원,115 SL Classic,1202889,충남,천안시,"불당25로 176, 6층 610호 (불당동 율곡스퀘어)",5/21/2019,5/21/2020,,6,None
9137,594314,천안서울안과의원,Visulas YAG III,1207336,충남,천안시,"불당25로 176, 6층 610호 (불당동 율곡스퀘어)",5/21/2019,5/21/2020,,6,None
9208,594314,천안서울안과의원,IOLMaster 700,1210884,충남,천안시,"불당25로 176, 6층 610호 (불당동 율곡스퀘어)",5/21/2019,5/21/2020,,6,None
9707,1128864,천안서울안과 신부점의원,Slit Lamp SL 220,9707200354,충남,천안시,"만남로 30, 7층(신부동, 로얄빌딩)",5/21/2019,5/21/2020,,6,None
9707,594314,천안서울안과의원,Slit Lamp SL 220,9707200362,충남,천안시,"불당25로 176, 6층 610호 (불당동 율곡스퀘어)",5/21/2019,5/21/2020,,6,None
6030,,,OPMI PICO,6627510069,,,,5/20/2019,5/20/2020,,6,None
6030,1982917,곽치과병원,OPMI PICO,6627510178,대구,달서구,구마로 265,5/20/2019,5/20/2020,,6,None
6216,950642,수정안과의원,OPMI Lumera i,6633126519,부산,북구,덕천동 399-10,5/20/2019,5/20/2020,,6,None
6216,968250,세종우리성모안과,OPMI Lumera i,6633126516,세종,세종시,"한누리대로 273, 6층 601 602 603호 (나성동 새롬씨티)",5/16/2019,5/16/2020,,6,None
9208,1195607,밝음나눔안과,IOLMaster 700,1212380,서울,강남구,"강남대로 376, 2층, 6층, 14층, 지하 2층(역삼동)",5/16/2019,5/16/2020,,6,None
6206,1978828,인본병원,OPMI VARIO,6629323111,경기,부천시,상동로 90(상동 메가플러스 504 508호),5/15/2019,5/15/2020,,6,None
6216,978880,하늘안과의원,OPMI Lumera i,6633126524,서울,서초구,강남대로 509(반포동),5/15/2019,5/15/2020,6/10/2026,6,None
